rank,url,path,clicks,impressions,ctr,position,business_value,score,action
303,https://shaffercon.com/service-areas/west-hollywood/commercial-ev-charger-installation,/service-areas/west-hollywood/commercial-ev-charger-installation/,0,9,0.0,18.89,5,6.375,"Rewrite title, meta, intro, CTA, and internal links"
304,https://shaffercon.com/industry-insights/pool-hot-tub-electrical-requirements-los-angeles/,/industry-insights/pool-hot-tub-electrical-requirements-los-angeles/,0,132,0.0,6.96,2,6.372,Monitor or improve after higher value pages
305,https://shaffercon.com/industry-insights/electrician-pasadena-ev-chargers,/industry-insights/electrician-pasadena-ev-chargers/,0,6,0.0,10.0,5,6.338,"Rewrite title, meta, intro, CTA, and internal links"
306,https://shaffercon.com/service-areas/beverly-hills/residential-electrical-code-compliance-corrections,/service-areas/beverly-hills/residential-electrical-code-compliance-corrections/,0,6,0.0,5.5,5,6.338,"Rewrite title, meta, intro, CTA, and internal links"
307,https://shaffercon.com/service-areas/beverly-hills/residential-pool-hot-tub-spa-electrical,/service-areas/beverly-hills/residential-pool-hot-tub-spa-electrical/,0,6,0.0,4.33,5,6.338,"Rewrite title, meta, intro, CTA, and internal links"
308,https://shaffercon.com/service-areas/echo-park/commercial-breaker-panel-service-maintenance/,/service-areas/echo-park/commercial-breaker-panel-service-maintenance/,0,6,0.0,8.17,5,6.338,"Rewrite title, meta, intro, CTA, and internal links"
309,https://shaffercon.com/service-areas/long-beach/commercial-complete-electrical-rewiring,/service-areas/long-beach/commercial-complete-electrical-rewiring/,0,6,0.0,8.5,5,6.338,"Rewrite title, meta, intro, CTA, and internal links"
310,https://shaffercon.com/service-areas/santa-clarita/commercial-pool-hot-tub-spa-electrical/,/service-areas/santa-clarita/commercial-pool-hot-tub-spa-electrical/,0,6,0.0,8.5,5,6.338,"Rewrite title, meta, intro, CTA, and internal links"
311,https://shaffercon.com/service-areas/santa-monica/commercial-pool-hot-tub-spa-electrical/,/service-areas/santa-monica/commercial-pool-hot-tub-spa-electrical/,0,6,0.0,6.33,5,6.338,"Rewrite title, meta, intro, CTA, and internal links"
312,https://shaffercon.com/service-areas/silver-lake/commercial-exhaust-fan-ventilation-wiring/,/service-areas/silver-lake/commercial-exhaust-fan-ventilation-wiring/,0,6,0.0,5.17,5,6.338,"Rewrite title, meta, intro, CTA, and internal links"
313,https://shaffercon.com/service-areas/silver-lake/residential-electrical-panel-upgrades/,/service-areas/silver-lake/residential-electrical-panel-upgrades/,0,6,0.0,6.5,5,6.338,"Rewrite title, meta, intro, CTA, and internal links"
314,https://shaffercon.com/service-areas/torrance/commercial-ev-charger-installation/,/service-areas/torrance/commercial-ev-charger-installation/,0,6,0.0,9.83,5,6.338,"Rewrite title, meta, intro, CTA, and internal links"
315,https://shaffercon.com/service-areas/venice/commercial-security-motion-lighting,/service-areas/venice/commercial-security-motion-lighting/,0,6,0.0,4.5,5,6.338,"Rewrite title, meta, intro, CTA, and internal links"
316,https://shaffercon.com/industry-insights/common-electrical-problems-older-los-angeles-homes,/industry-insights/common-electrical-problems-older-los-angeles-homes/,0,127,0.0,5.2,2,6.322,Monitor or improve after higher value pages
317,https://shaffercon.com/led-retrofit-services/,/led-retrofit-services/,5,1428,0.0034999999999999996,20.62,4,6.316,Expand content and add links from stronger pages
318,https://shaffercon.com/industry-insights/dedicated-circuits-when-why-home-appliances-need-them,/industry-insights/dedicated-circuits-when-why-home-appliances-need-them/,0,24,0.0,9.92,3,6.291,Monitor or improve after higher value pages
319,https://shaffercon.com/service-areas/pasadena/residential-backup-generator-installation/,/service-areas/pasadena/residential-backup-generator-installation/,0,290,0.0,15.95,2,6.283,Monitor or improve after higher value pages
320,https://shaffercon.com/service-areas/torrance/residential-landscape-outdoor-lighting/,/service-areas/torrance/residential-landscape-outdoor-lighting/,0,16,0.0,17.88,4,6.275,Monitor or improve after higher value pages
321,https://shaffercon.com/service-areas/culver-city/residential-landscape-outdoor-lighting,/service-areas/culver-city/residential-landscape-outdoor-lighting/,0,10,0.0,4.8,4,6.248,Improve snippet and add stronger hiring intent
322,https://shaffercon.com/service-areas/glendale/residential-security-motion-lighting,/service-areas/glendale/residential-security-motion-lighting/,0,10,0.0,5.4,4,6.248,Improve snippet and add stronger hiring intent
323,https://shaffercon.com/service-areas/long-beach/residential-lighting-installation-retrofitting/,/service-areas/long-beach/residential-lighting-installation-retrofitting/,0,10,0.0,7.7,4,6.248,Improve snippet and add stronger hiring intent
324,https://shaffercon.com/service-areas/sherman-oaks/residential-landscape-outdoor-lighting,/service-areas/sherman-oaks/residential-landscape-outdoor-lighting/,0,10,0.0,9.2,4,6.248,Improve snippet and add stronger hiring intent
325,https://shaffercon.com/service-areas/venice/residential-electrical-code-compliance-corrections,/service-areas/venice/residential-electrical-code-compliance-corrections/,0,10,0.0,7.8,4,6.248,Improve snippet and add stronger hiring intent
326,https://shaffercon.com/service-areas/west-hollywood/residential-security-motion-lighting/,/service-areas/west-hollywood/residential-security-motion-lighting/,0,10,0.0,5.6,4,6.248,Improve snippet and add stronger hiring intent
327,https://shaffercon.com/industry-insights/the-future-of-ev-charging-government-initiatives-innovations-and-challenges-in-2024/,/industry-insights/the-future-of-ev-charging-government-initiatives-innovations-and-challenges-in-2024/,0,233,0.0,36.84,5,6.219,Expand content and add links from stronger pages
328,https://shaffercon.com/industry-insights/office-electrical-upgrades-modern-workplaces,/industry-insights/office-electrical-upgrades-modern-workplaces/,0,114,0.0,5.61,2,6.182,Monitor or improve after higher value pages
329,https://shaffercon.com/service-areas/altadena/residential-electrical-code-compliance-corrections/,/service-areas/altadena/residential-electrical-code-compliance-corrections/,0,15,0.0,17.53,4,6.141,Monitor or improve after higher value pages
330,https://shaffercon.com/service-areas/atwater-village/,/service-areas/atwater-village/,0,255,0.0,16.99,2,6.141,Monitor or improve after higher value pages
331,https://shaffercon.com/industry-insights/power-outage-preparation-guide-los-angeles/,/industry-insights/power-outage-preparation-guide-los-angeles/,0,107,0.0,7.58,2,6.1,Monitor or improve after higher value pages
332,https://shaffercon.com/industry-insights/california-2026-building-code-ev-charging-requirements-home-real-estate-trend-32-new-models/,/industry-insights/california-2026-building-code-ev-charging-requirements-home-real-estate-trend-32-new-models/,69,18825,0.0037,5.6,1,6.096,Deprioritize unless it supports a money page
333,https://shaffercon.com/industry-insights/ev-charger-installation-in-los-angeles-the-2024-guide-to-home-public-and-commercial-solutions/,/industry-insights/ev-charger-installation-in-los-angeles-the-2024-guide-to-home-public-and-commercial-solutions/,0,8,0.0,17.38,5,6.083,"Rewrite title, meta, intro, CTA, and internal links"
334,https://shaffercon.com/industry-insights/ev-charging-in-california-types-installation-challenges-and-future-proof-solutions-for-homes-and-businesses/,/industry-insights/ev-charging-in-california-types-installation-challenges-and-future-proof-solutions-for-homes-and-businesses/,0,8,0.0,14.75,5,6.083,"Rewrite title, meta, intro, CTA, and internal links"
335,https://shaffercon.com/industry-insights/ev-charging-infrastructure-trends-2024-innovations-accessibility-and-business-benefits-for-california-and-beyond,/industry-insights/ev-charging-infrastructure-trends-2024-innovations-accessibility-and-business-benefits-for-california-and-beyond/,0,8,0.0,10.38,5,6.083,"Rewrite title, meta, intro, CTA, and internal links"
336,https://shaffercon.com/service-areas/beverly-hills/residential-backup-generator-installation/,/service-areas/beverly-hills/residential-backup-generator-installation/,0,8,0.0,11.0,5,6.083,"Rewrite title, meta, intro, CTA, and internal links"
337,https://shaffercon.com/service-areas/beverly-hills/residential-outlet-switch-dimmer-services/,/service-areas/beverly-hills/residential-outlet-switch-dimmer-services/,0,8,0.0,16.0,5,6.083,"Rewrite title, meta, intro, CTA, and internal links"
338,https://shaffercon.com/service-areas/burbank/commercial-landscape-outdoor-lighting,/service-areas/burbank/commercial-landscape-outdoor-lighting/,0,8,0.0,16.25,5,6.083,"Rewrite title, meta, intro, CTA, and internal links"
339,https://shaffercon.com/service-areas/culver-city/commercial-ev-charger-installation/,/service-areas/culver-city/commercial-ev-charger-installation/,0,8,0.0,11.38,5,6.083,"Rewrite title, meta, intro, CTA, and internal links"
340,https://shaffercon.com/service-areas/hollywood/commercial-landscape-outdoor-lighting/,/service-areas/hollywood/commercial-landscape-outdoor-lighting/,0,8,0.0,10.25,5,6.083,"Rewrite title, meta, intro, CTA, and internal links"
341,https://shaffercon.com/service-areas/inglewood/commercial-smart-automation-systems/,/service-areas/inglewood/commercial-smart-automation-systems/,0,8,0.0,17.88,5,6.083,"Rewrite title, meta, intro, CTA, and internal links"
342,https://shaffercon.com/service-areas/pasadena/commercial-electrical-panel-upgrades,/service-areas/pasadena/commercial-electrical-panel-upgrades/,0,8,0.0,15.0,5,6.083,"Rewrite title, meta, intro, CTA, and internal links"
343,https://shaffercon.com/service-areas/torrance/commercial-outlet-switch-dimmer-services/,/service-areas/torrance/commercial-outlet-switch-dimmer-services/,0,8,0.0,12.75,5,6.083,"Rewrite title, meta, intro, CTA, and internal links"
344,https://shaffercon.com/service-areas/west-hollywood/commercial-electrical-safety-inspections/,/service-areas/west-hollywood/commercial-electrical-safety-inspections/,0,8,0.0,15.75,5,6.083,"Rewrite title, meta, intro, CTA, and internal links"
345,https://shaffercon.com/industry-insights/afci-installation-electrical-safety,/industry-insights/afci-installation-electrical-safety/,0,21,0.0,9.86,3,6.041,Monitor or improve after higher value pages
346,https://shaffercon.com/electrical-load-studies/,/electrical-load-studies/,8,445,0.018000000000000002,5.41,2,6.04,Monitor or improve after higher value pages
347,https://shaffercon.com/industry-insights/federal-pacific-zinsco-panels-replacement-los-angeles,/industry-insights/federal-pacific-zinsco-panels-replacement-los-angeles/,1,15,0.0667,7.8,5,6.021,Monitor or improve after higher value pages
348,https://shaffercon.com/industry-insights/christmas-light-safety-maintenance-tips/,/industry-insights/christmas-light-safety-maintenance-tips/,0,225,0.0,14.19,2,6.003,Monitor or improve after higher value pages
349,https://shaffercon.com/service-areas/pasadena/residential-backup-generator-installation,/service-areas/pasadena/residential-backup-generator-installation/,0,225,0.0,17.32,2,6.003,Monitor or improve after higher value pages
350,https://shaffercon.com/service-areas/santa-monica/residential-security-motion-lighting/,/service-areas/santa-monica/residential-security-motion-lighting/,0,9,0.0,3.56,4,6.0,Improve snippet and add stronger hiring intent
351,https://shaffercon.com/industry-insights/aluminum-wiring-replacement-key-considerations-and-safety-tips,/industry-insights/aluminum-wiring-replacement-key-considerations-and-safety-tips/,0,93,0.0,8.45,2,5.919,Monitor or improve after higher value pages
352,https://shaffercon.com/industry-insights/electric-water-heater-installation-requirements-costs/,/industry-insights/electric-water-heater-installation-requirements-costs/,0,93,0.0,8.12,2,5.919,Monitor or improve after higher value pages
353,https://shaffercon.com/service-areas/silver-lake/,/service-areas/silver-lake/,0,207,0.0,11.75,2,5.911,Monitor or improve after higher value pages
354,https://shaffercon.com/service-areas/torrance/commercial-landscape-outdoor-lighting/,/service-areas/torrance/commercial-landscape-outdoor-lighting/,1,23,0.0435,15.52,5,5.866,Monitor or improve after higher value pages
355,https://shaffercon.com/industry-insights/emergency-electrical-repairs-when-to-call-electrician/,/industry-insights/emergency-electrical-repairs-when-to-call-electrician/,1,142,0.006999999999999999,7.55,2,5.863,Monitor or improve after higher value pages
356,https://shaffercon.com/industry-insights/electrical-safety-inspection-checklist-los-angeles/,/industry-insights/electrical-safety-inspection-checklist-los-angeles/,3,846,0.0034999999999999996,29.17,4,5.862,Expand content and add links from stronger pages
357,https://shaffercon.com/service-areas/santa-monica/,/service-areas/santa-monica/,0,197,0.0,19.17,2,5.856,Monitor or improve after higher value pages
358,https://shaffercon.com/industry-insights/under-cabinet-lighting-installation-guide,/industry-insights/under-cabinet-lighting-installation-guide/,1,28,0.035699999999999996,8.54,4,5.85,Monitor or improve after higher value pages
359,https://shaffercon.com/service-areas/culver-city/residential-electrical-code-compliance-corrections/,/service-areas/culver-city/residential-electrical-code-compliance-corrections/,0,13,0.0,12.77,4,5.845,Monitor or improve after higher value pages
360,https://shaffercon.com/industry-insights/accelerating-ev-adoption-the-latest-trends-in-los-angeles-charging-infrastructure-and-what-they-mean-for-your-property,/industry-insights/accelerating-ev-adoption-the-latest-trends-in-los-angeles-charging-infrastructure-and-what-they-mean-for-your-property/,0,5,0.0,5.4,5,5.836,"Rewrite title, meta, intro, CTA, and internal links"
361,https://shaffercon.com/industry-insights/overcoming-barriers-the-future-of-ev-charger-infrastructure-in-los-angeles/,/industry-insights/overcoming-barriers-the-future-of-ev-charger-infrastructure-in-los-angeles/,0,5,0.0,4.6,5,5.836,"Rewrite title, meta, intro, CTA, and internal links"
362,https://shaffercon.com/industry-insights/the-future-of-ev-charging-in-los-angeles-trends-incentives-and-essential-upgrades-for-property-owners/,/industry-insights/the-future-of-ev-charging-in-los-angeles-trends-incentives-and-essential-upgrades-for-property-owners/,0,5,0.0,5.2,5,5.836,"Rewrite title, meta, intro, CTA, and internal links"
