rank,url,path,route_type,clicks,impressions,ctr,expected_ctr,missed_clicks,position,business_value,score,need,top_queries,action
255,https://shaffercon.com/service-areas/culver-city/commercial-energy-efficiency-upgrades/,/service-areas/culver-city/commercial-energy-efficiency-upgrades/,service_detail,0,9,0.0,0.025,0.2,6.44,5,5.011,ctr,,"CTR fix, rewrite title and meta around proven queries"
256,https://shaffercon.com/service-areas/echo-park/commercial-whole-building-surge-protection/,/service-areas/echo-park/commercial-whole-building-surge-protection/,service_detail,0,9,0.0,0.025,0.2,6.67,5,5.011,ctr,,"CTR fix, rewrite title and meta around proven queries"
257,https://shaffercon.com/industry-insights/2024-ev-charger-installations-key-incentives-and-innovations-transforming-the-industry/,/industry-insights/2024-ev-charger-installations-key-incentives-and-innovations-transforming-the-industry/,blog,0,14,0.0,0.012,0.2,13.64,5,5.007,links,ev charging station installation projects,"Ranking lift, add internal links and local proof"
258,https://shaffercon.com/service-areas/santa-monica/commercial-landscape-outdoor-lighting/,/service-areas/santa-monica/commercial-landscape-outdoor-lighting/,service_detail,0,14,0.0,0.012,0.2,14.07,5,5.007,links,,"Ranking lift, add internal links and local proof"
259,https://shaffercon.com/service-areas/santa-monica/commercial-lighting-installation-retrofitting/,/service-areas/santa-monica/commercial-lighting-installation-retrofitting/,service_detail,0,14,0.0,0.012,0.2,10.5,5,5.007,ctr,,"CTR fix, rewrite title and meta around proven queries"
260,https://shaffercon.com/service-areas/venice/residential-electrical-panel-upgrades/,/service-areas/venice/residential-electrical-panel-upgrades/,service_detail,0,14,0.0,0.012,0.2,14.43,5,5.007,links,energy load calculations venice,"Ranking lift, add internal links and local proof"
261,https://shaffercon.com/service-areas/santa-clarita/commercial-backup-generator-installation/,/service-areas/santa-clarita/commercial-backup-generator-installation/,service_detail,1,9,0.1111111111111111,0.025,0.0,8.0,5,5.0,links,,"Ranking lift, add internal links and local proof"
262,https://shaffercon.com/service-areas/santa-monica/residential-lighting-installation-retrofitting/,/service-areas/santa-monica/residential-lighting-installation-retrofitting/,service_detail,0,28,0.0,0.012,0.3,14.86,4,4.989,links,home lighting control systems santa monica ca,"Ranking lift, add internal links and local proof"
263,https://shaffercon.com/industry-insights/ev-charging-infrastructure-transformation-colorado-nevi-funding-tesla-ai-platform-record-supercharger-expansion-pennsylvania-certification-and-wireless-charging-growth/,/industry-insights/ev-charging-infrastructure-transformation-colorado-nevi-funding-tesla-ai-platform-record-supercharger-expansion-pennsylvania-certification-and-wireless-charging-growth/,blog,0,222,0.0,0.025,5.6,9.14,2,4.957,ctr,,"CTR fix, rewrite title and meta around proven queries"
264,https://shaffercon.com/industry-insights/the-future-of-home-and-public-ev-charging-trends-economics-and-practical-innovations-for-los-angeles-in-2025/,/industry-insights/the-future-of-home-and-public-ev-charging-trends-economics-and-practical-innovations-for-los-angeles-in-2025/,blog,0,220,0.0,0.025,5.5,7.22,2,4.947,ctr,,"CTR fix, rewrite title and meta around proven queries"
265,https://shaffercon.com/service-areas/pasadena/residential-security-motion-lighting/,/service-areas/pasadena/residential-security-motion-lighting/,service_detail,0,16,0.0,0.025,0.4,8.5,4,4.941,ctr,"lighting control system south pasadena, ca; security lighting installation pasadena ca","CTR fix, rewrite title and meta around proven queries"
266,https://shaffercon.com/service-areas/santa-clarita/residential-lighting-installation-retrofitting/,/service-areas/santa-clarita/residential-lighting-installation-retrofitting/,service_detail,0,16,0.0,0.025,0.4,5.5,4,4.941,ctr,,"CTR fix, rewrite title and meta around proven queries"
267,https://shaffercon.com/industry-insights/tesla-supercharger-record-polestar-4-price-cut-ann-arbor-ev-expansion-florida-wireless-charging-byd-megawatt/,/industry-insights/tesla-supercharger-record-polestar-4-price-cut-ann-arbor-ev-expansion-florida-wireless-charging-byd-megawatt/,blog,0,1941,0.0,0.025,48.5,7.66,1,4.884,ctr,tesla supercharger max power 2026; tesla supercharger maximum power output 2026; tesla supercharger maximum power 2026; tesla supercharger rates florida 2026; tesla supercharger max kw 2026,Deprioritize unless it supports a money page
268,https://shaffercon.com/service-areas/culver-city/commercial-whole-building-surge-protection/,/service-areas/culver-city/commercial-whole-building-surge-protection/,service_detail,0,13,0.0,0.012,0.2,10.08,5,4.879,ctr,,"CTR fix, rewrite title and meta around proven queries"
269,https://shaffercon.com/service-areas/santa-monica/commercial-backup-generator-installation/,/service-areas/santa-monica/commercial-backup-generator-installation/,service_detail,0,13,0.0,0.012,0.2,19.62,5,4.879,links,,"Ranking lift, add internal links and local proof"
270,https://shaffercon.com/service-areas/torrance/commercial-dedicated-equipment-circuits/,/service-areas/torrance/commercial-dedicated-equipment-circuits/,service_detail,0,13,0.0,0.012,0.2,11.08,5,4.879,ctr,,"CTR fix, rewrite title and meta around proven queries"
271,https://shaffercon.com/service-areas/long-beach/,/service-areas/long-beach/,location,1,517,0.0019342359767891683,0.004,1.1,24.67,5,4.801,content,long beach electrical panel upgrade; ceiling fan installation long beach; licensed electrical contractor in long beach; power generator installation long beach ca; commercial electrical installation long beach ca,"Content lift, expand page and add links from stronger pages"
272,https://shaffercon.com/industry-insights/trump-ev-policy-reversals-charger-reliability-donut-lab-production-byd-megawatt-charging-nevi-update/,/industry-insights/trump-ev-policy-reversals-charger-reliability-donut-lab-production-byd-megawatt-charging-nevi-update/,blog,2,210,0.009523809523809525,0.025,3.2,7.13,2,4.8,ctr,,"CTR fix, rewrite title and meta around proven queries"
273,https://shaffercon.com/service-areas/santa-clarita/,/service-areas/santa-clarita/,location,1,511,0.0019569471624266144,0.004,1.0,20.45,5,4.791,content,electrical contractor santa clarita; battery storage contractor santa clarita; generator installation santa clarita; santa clarita electrical contractor; santa clarita commercial electrical contractors,"Content lift, expand page and add links from stronger pages"
274,https://shaffercon.com/industry-insights/overcoming-barriers-the-future-of-ev-charger-infrastructure-in-los-angeles/,/industry-insights/overcoming-barriers-the-future-of-ev-charger-infrastructure-in-los-angeles/,blog,0,8,0.0,0.05,0.4,4.38,5,4.79,ctr,,"CTR fix, rewrite title and meta around proven queries"
275,https://shaffercon.com/service-areas/altadena/commercial-electrical-panel-upgrades/,/service-areas/altadena/commercial-electrical-panel-upgrades/,service_detail,0,8,0.0,0.05,0.4,3.5,5,4.79,ctr,,"CTR fix, rewrite title and meta around proven queries"
276,https://shaffercon.com/service-areas/santa-clarita/commercial-smart-automation-systems/,/service-areas/santa-clarita/commercial-smart-automation-systems/,service_detail,0,8,0.0,0.05,0.4,3.12,5,4.79,ctr,,"CTR fix, rewrite title and meta around proven queries"
277,https://shaffercon.com/industry-insights/boost-your-business-with-ev-charging-stations-a-guide/,/industry-insights/boost-your-business-with-ev-charging-stations-a-guide/,blog,0,8,0.0,0.025,0.2,9.0,5,4.781,ctr,,"CTR fix, rewrite title and meta around proven queries"
278,https://shaffercon.com/industry-insights/navigating-californias-ev-charger-surge-trends-technologies-and-community-impact/,/industry-insights/navigating-californias-ev-charger-surge-trends-technologies-and-community-impact/,blog,0,8,0.0,0.025,0.2,7.38,5,4.781,ctr,,"CTR fix, rewrite title and meta around proven queries"
279,https://shaffercon.com/industry-insights/public-ev-charging-what-property-owners-and-developers-in-los-angeles-need-to-know/,/industry-insights/public-ev-charging-what-property-owners-and-developers-in-los-angeles-need-to-know/,blog,0,8,0.0,0.025,0.2,7.5,5,4.781,ctr,,"CTR fix, rewrite title and meta around proven queries"
280,https://shaffercon.com/industry-insights/the-future-of-electric-vehicle-charging-economic-benefits-technological-innovations-and-government-initiatives/,/industry-insights/the-future-of-electric-vehicle-charging-economic-benefits-technological-innovations-and-government-initiatives/,blog,0,8,0.0,0.025,0.2,6.25,5,4.781,ctr,,"CTR fix, rewrite title and meta around proven queries"
281,https://shaffercon.com/service-areas/atwater-village/commercial-landscape-outdoor-lighting/,/service-areas/atwater-village/commercial-landscape-outdoor-lighting/,service_detail,0,8,0.0,0.025,0.2,8.25,5,4.781,ctr,,"CTR fix, rewrite title and meta around proven queries"
282,https://shaffercon.com/service-areas/inglewood/commercial-ev-charger-installation/,/service-areas/inglewood/commercial-ev-charger-installation/,service_detail,0,8,0.0,0.025,0.2,8.12,5,4.781,ctr,,"CTR fix, rewrite title and meta around proven queries"
283,https://shaffercon.com/service-areas/pasadena/commercial-data-network-av-wiring/,/service-areas/pasadena/commercial-data-network-av-wiring/,service_detail,0,8,0.0,0.025,0.2,9.87,5,4.781,ctr,,"CTR fix, rewrite title and meta around proven queries"
284,https://shaffercon.com/industry-insights/december-2025-ev-charging-infrastructure-georgia-nevi-funding-stellantis-supercharger-access-ultra-fast-charging-breakthroughs/,/industry-insights/december-2025-ev-charging-infrastructure-georgia-nevi-funding-stellantis-supercharger-access-ultra-fast-charging-breakthroughs/,blog,0,189,0.0,0.025,4.7,6.2,2,4.773,ctr,,"CTR fix, rewrite title and meta around proven queries"
285,https://shaffercon.com/service-areas/inglewood/residential-electrical-panel-upgrades/,/service-areas/inglewood/residential-electrical-panel-upgrades/,service_detail,1,8,0.125,0.05,0.0,4.62,5,4.771,links,breaker panel upgrade inglewood,"Ranking lift, add internal links and local proof"
286,https://shaffercon.com/service-areas/torrance/residential-ev-charger-installation/,/service-areas/torrance/residential-ev-charger-installation/,service_detail,0,461,0.0,0.004,1.8,23.28,5,4.749,content,ev charger installation torrance ca; ev charger installation anderson; ev charger installation in long beach ca; ev charger installation southern village; ev home charger installation venice,"Content lift, expand page and add links from stronger pages"
287,https://shaffercon.com/service-areas/culver-city/,/service-areas/culver-city/,location,0,457,0.0,0.004,1.8,27.16,5,4.742,content,commercial electrician culver city; residential electrician culver city; electrician culver city; electrical contractor culver city; culver city electrician,"Content lift, expand page and add links from stronger pages"
288,https://shaffercon.com/industry-insights/winter-electrical-tips-safeguarding-your-ev-chargers-more/,/industry-insights/winter-electrical-tips-safeguarding-your-ev-chargers-more/,blog,0,12,0.0,0.012,0.1,17.67,5,4.741,links,,"Ranking lift, add internal links and local proof"
289,https://shaffercon.com/service-areas/echo-park/commercial-electrical-code-compliance-corrections/,/service-areas/echo-park/commercial-electrical-code-compliance-corrections/,service_detail,0,12,0.0,0.012,0.1,14.83,5,4.741,links,commercial electrical code compliance in los angeles; commercial electrical code compliance in southern ca,"Ranking lift, add internal links and local proof"
290,https://shaffercon.com/service-areas/west-hollywood/commercial-backup-generator-installation/,/service-areas/west-hollywood/commercial-backup-generator-installation/,service_detail,0,12,0.0,0.012,0.1,14.25,5,4.741,links,hollywood diesel generator; west hollywood concrete equipment pad; west hollywood concrete generator pad,"Ranking lift, add internal links and local proof"
291,https://shaffercon.com/service-areas/santa-monica/residential-security-motion-lighting/,/service-areas/santa-monica/residential-security-motion-lighting/,service_detail,0,14,0.0,0.05,0.7,4.86,4,4.737,ctr,licensed solar security santa monica; licensed solar security santa monica,"CTR fix, rewrite title and meta around proven queries"
292,https://shaffercon.com/industry-insights/ev-technology-breakthroughs-solid-state-batteries-v2g-charging-and-nacs-standardization-transform-los-angeles-infrastructure/,/industry-insights/ev-technology-breakthroughs-solid-state-batteries-v2g-charging-and-nacs-standardization-transform-los-angeles-infrastructure/,blog,1,180,0.005555555555555556,0.025,3.5,8.4,2,4.673,ctr,,"CTR fix, rewrite title and meta around proven queries"
293,https://shaffercon.com/service-areas/glendale/commercial-electrical-panel-upgrades/,/service-areas/glendale/commercial-electrical-panel-upgrades/,service_detail,1,443,0.002257336343115124,0.004,0.8,27.55,5,4.669,content,commercial panel upgrade; commercial electrical panels in los angeles; electrical panel upgrade glendale; commercial electrical panel upgrades; commercial electrical glendale,"Content lift, expand page and add links from stronger pages"
