issue,url,canonical_path,last_crawled,route_type,business_value,action
Crawled currently not indexed,https://shaffercon.com/service-areas/glendale/residential-backup-generator-installation/,/service-areas/glendale/residential-backup-generator-installation/,2026-03-16,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/glendale/residential-backup-generator-installation,/service-areas/glendale/residential-backup-generator-installation/,2025-12-06,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/glendale/residential-electrical-troubleshooting-repairs/,/service-areas/glendale/residential-electrical-troubleshooting-repairs/,2026-03-21,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/highland-park/residential-dedicated-equipment-circuits/,/service-areas/highland-park/residential-dedicated-equipment-circuits/,2026-04-26,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/highland-park/residential-dedicated-equipment-circuits,/service-areas/highland-park/residential-dedicated-equipment-circuits/,2025-12-10,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/hollywood/residential-backup-generator-installation/,/service-areas/hollywood/residential-backup-generator-installation/,2026-03-20,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/inglewood/residential-dedicated-equipment-circuits,/service-areas/inglewood/residential-dedicated-equipment-circuits/,2026-02-02,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/inglewood/residential-electrical-troubleshooting-repairs,/service-areas/inglewood/residential-electrical-troubleshooting-repairs/,2025-11-26,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/long-beach/residential-backup-generator-installation/,/service-areas/long-beach/residential-backup-generator-installation/,2026-04-02,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/long-beach/residential-dedicated-equipment-circuits/,/service-areas/long-beach/residential-dedicated-equipment-circuits/,2026-03-19,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/los-feliz/residential-backup-generator-installation/,/service-areas/los-feliz/residential-backup-generator-installation/,2026-04-08,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/los-feliz/residential-dedicated-equipment-circuits/,/service-areas/los-feliz/residential-dedicated-equipment-circuits/,2026-04-02,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/los-feliz/residential-electrical-troubleshooting-repairs,/service-areas/los-feliz/residential-electrical-troubleshooting-repairs/,2026-04-09,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/pacific-palisades/residential-backup-generator-installation,/service-areas/pacific-palisades/residential-backup-generator-installation/,2025-12-08,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/pacific-palisades/residential-electrical-troubleshooting-repairs/,/service-areas/pacific-palisades/residential-electrical-troubleshooting-repairs/,2026-03-18,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/pasadena/residential-dedicated-equipment-circuits,/service-areas/pasadena/residential-dedicated-equipment-circuits/,2025-12-05,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/santa-clarita/residential-backup-generator-installation,/service-areas/santa-clarita/residential-backup-generator-installation/,2025-12-07,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/santa-clarita/residential-dedicated-equipment-circuits/,/service-areas/santa-clarita/residential-dedicated-equipment-circuits/,2026-04-09,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/santa-clarita/residential-electrical-troubleshooting-repairs,/service-areas/santa-clarita/residential-electrical-troubleshooting-repairs/,2026-03-29,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/santa-clarita/residential-electrical-troubleshooting-repairs/,/service-areas/santa-clarita/residential-electrical-troubleshooting-repairs/,2026-03-29,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/santa-monica/residential-backup-generator-installation,/service-areas/santa-monica/residential-backup-generator-installation/,2025-12-10,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/santa-monica/residential-backup-generator-installation/,/service-areas/santa-monica/residential-backup-generator-installation/,2025-12-10,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/santa-monica/residential-electrical-troubleshooting-repairs/,/service-areas/santa-monica/residential-electrical-troubleshooting-repairs/,2026-04-10,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/sherman-oaks/residential-dedicated-equipment-circuits/,/service-areas/sherman-oaks/residential-dedicated-equipment-circuits/,2026-04-09,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/sherman-oaks/residential-electrical-troubleshooting-repairs/,/service-areas/sherman-oaks/residential-electrical-troubleshooting-repairs/,2026-01-17,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/silver-lake/residential-backup-generator-installation/,/service-areas/silver-lake/residential-backup-generator-installation/,2026-04-04,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/silver-lake/residential-dedicated-equipment-circuits/,/service-areas/silver-lake/residential-dedicated-equipment-circuits/,2026-04-08,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/silver-lake/residential-electrical-troubleshooting-repairs/,/service-areas/silver-lake/residential-electrical-troubleshooting-repairs/,2026-01-22,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/torrance/residential-dedicated-equipment-circuits/,/service-areas/torrance/residential-dedicated-equipment-circuits/,2026-03-16,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/torrance/residential-electrical-troubleshooting-repairs/,/service-areas/torrance/residential-electrical-troubleshooting-repairs/,2026-01-28,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/torrance/residential-electrical-troubleshooting-repairs,/service-areas/torrance/residential-electrical-troubleshooting-repairs/,2025-11-26,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/venice/residential-dedicated-equipment-circuits/,/service-areas/venice/residential-dedicated-equipment-circuits/,2026-03-19,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/venice/residential-electrical-troubleshooting-repairs/,/service-areas/venice/residential-electrical-troubleshooting-repairs/,2026-04-02,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/west-hollywood/residential-backup-generator-installation/,/service-areas/west-hollywood/residential-backup-generator-installation/,2026-04-16,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/west-hollywood/residential-dedicated-equipment-circuits,/service-areas/west-hollywood/residential-dedicated-equipment-circuits/,2025-11-27,service_detail,3,Deprioritize in sitemap and internal grids
Crawled currently not indexed,https://shaffercon.com/service-areas/west-hollywood/residential-electrical-troubleshooting-repairs/,/service-areas/west-hollywood/residential-electrical-troubleshooting-repairs/,2026-04-02,service_detail,3,Deprioritize in sitemap and internal grids
